待售房屋,室,厅,卫,面积,面积单位,朝向,楼层,建筑年份,小区名称,区,镇,道路,标签,总价,总价单位,均价,均价单位
新上 精装修一天没有住过 特别特别新   出售！,2室,2厅,1卫,86.47,㎡,南北,低层(共7层),2018年建造,中建幸福城,塘沽,北塘街,塘汉路,"南北通透,优势户型,公摊小,",83,万,9599,元/㎡
金海云城芯云园 紧邻吾悦 满二  ,2室,2厅,1卫,81.95,㎡,南北,高层(共18层),2022年建造,金海云城芯云园,塘沽,工农村街,"云山道,近海川路","南北,满二年,次新房,",93,万,11349,元/㎡
枫林湾 低密宜居 大两居 高楼层视野好 满五,2室,2厅,1卫,95,㎡,南,高层(共6层),2012年建造,枫林湾,武清,河西务镇,王河支路,"南,满五年,",47,万,4948,元/㎡
金德园 带电梯 高楼层视野好 商业配套成熟 临地铁 近医院,2室,1厅,1卫,52,㎡,北,高层(共46层),2011年建造,金德园,和平,南营门,贵阳路79号,"北,热门小区,近地铁,价格优惠,",405,万,77885,元/㎡
碧溪卓园 正南朝向 高楼层视野无遮挡 低密宜居 刚需小三居,3室,2厅,1卫,93,㎡,南,共5层,2012年建造,碧溪卓园,武清,下朱庄街,嘉平道,"南,满五年,",65,万,6990,元/㎡
河北区，宜清花园，洋房中间楼层，格局好没有浪费空间,2室,1厅,1卫,72.17,㎡,南北,中层(共6层),2006年建造,宜清花园,河北,铁东路街,宜正路29号,"南北,满五年,近地铁,",110,万,15242,元/㎡
世嘉花苑 朝南 刚需两居 密度低石各庄镇,2室,2厅,1卫,95,㎡,南,低层(共6层),2012年建造,世嘉花苑,武清,石各庄镇,政府路,"南,",41,万,4316,元/㎡
蓉锦花园 商品住宅 满二   楼龄新 南北通透 得房好,2室,2厅,1卫,94.75,㎡,南北,中层(共6层),2016年建造,蓉锦花园,武清,下伍旗镇,旗良公路,"南北,满二年,",28,万,2956,元/㎡
富力津门湖长滩鸣泉花园 小区新 满五 高楼层采光充足,2室,2厅,1卫,87.33,㎡,南,高层(共30层),2014年建造,富力津门湖长滩鸣泉花园,西青,新梅江南,"绥江道,近江湾路","南,满五年,近地铁,绿化率高,",214,万,24505,元/㎡
精装好房 电梯房 大两房 南向采光好 中间楼层 商业配套成熟,2室,2厅,1卫,94,㎡,南,中层(共18层),2010年建造,汇康园,大港,古林街,"港东七道,近海景六路","南,满五年,",91,万,9681,元/㎡
格兰苑      精选，全阳户型总价低,2室,1厅,1卫,85.23,㎡,南,高层(共11层),2008年建造,万科魅力之城格兰苑,东丽,新立镇,"旌智道,近新桂路","南,满五年,近地铁,多人关注,",90,万,10560,元/㎡
富强新家园|高王路2室1厅1卫96平方米,2室,1厅,1卫,96,㎡,南,中层(共8层),2012年建造,富强新家园,武清,汊沽港镇,高王路,"南,房东直卖,满二年,绿化率高,",40,万,4167,元/㎡
雍盛花苑 中间楼层采光好 大两房 低容积 南向采光好汊沽港镇,2室,2厅,1卫,92.43,㎡,南,中层(共6层),2011年建造,雍盛花苑,武清,汊沽港镇,南环路,"南,",54.5,万,5897,元/㎡
天一绿海揽秀园 楼层好 精装修 满五 大两房 商品住宅,2室,2厅,1卫,89.21,㎡,南北,中层(共28层),2013年建造,天一绿海揽秀园,蓟州,渔阳镇,"东环路,近迎宾大街","南北,满五年,",99,万,11098,元/㎡
海昌天澜 中间楼层 大两房 医疗配套成熟 带电梯 南向采光好,2室,1厅,1卫,87,㎡,南,中层(共34层),2010年建造,海昌天澜,塘沽,大沽街,安阳道,"南,满五年,",98,万,11265,元/㎡
金地艺境名苑 满五 高楼层采光充足 精装可拎包入住 刚需两居,2室,2厅,1卫,83.38,㎡,南,高层(共33层),2016年建造,金地艺境名苑,津南,辛庄,鑫盛路,"南,满五年,户型方正,",88.3,万,10591,元/㎡
万科电梯房  精装两室 一楼带花园  谁买谁合适 采光无遮挡,2室,2厅,1卫,91.34,㎡,南,低层(共24层),2015年建造,东丽湖万科城揽城苑,东丽,东丽湖,情景大道,"南,满五年,",89,万,9744,元/㎡
恒大山水城(东区) 大两居 精装可拎包入住 中间楼层采光好,2室,2厅,1卫,92.4,㎡,南,中层(共32层),2016年建造,恒大山水城(东区),武清,泗村店镇,碱东路,"南,满二年,车位充足,",56,万,6061,元/㎡
出售雍盛电梯两室精装一套70万可议,2室,1厅,1卫,96,㎡,南北,高层(共11层),2012年建造,雍盛花苑,武清,汊沽港镇,南环路,"南北,有电梯,",70,万,7292,元/㎡
大寺金谊花园精装中户两室82平68万 位置楼层好 随时看房,2室,2厅,1卫,81.76,㎡,南北,低层(共26层),2014年建造,金谊花园,西青,大寺,芦北路,"南北,满五年,",68,万,8318,元/㎡
有电梯 交通便利 近地铁 房龄新 刚需小三居 正南朝向,3室,2厅,1卫,94,㎡,南,中层(共24层),2015年建造,远洋万和城,西青,大寺,梨双路,"南,满五年,",187,万,19894,元/㎡
翠景园(西青) 小区新 满五 低密度社区 南北通透 有电梯,2室,2厅,1卫,91.54,㎡,南北,高层(共18层),2014年建造,翠景园(西青),西青,张家窝,吉庆道8号,"南北,满五年,户型方正,",105,万,11471,元/㎡
22W可议锦花园的一套大两房 产权清晰 拥有完全产权 楼龄新,2室,2厅,1卫,94.63,㎡,南北,高层(共6层),2016年建造,蓉锦花园,武清,下伍旗镇,旗良公路,"南北,满二年,",34,万,3593,元/㎡
南北通透 满五 税费低 业主诚意出售,2室,2厅,1卫,93.98,㎡,南北,共5层,2003年建造,瑞江花园梅苑,河西,梅江,"大任庄北路,近梅江道","南北,近地铁,",209,万,22239,元/㎡
出售博惠苑两室一厅一卫精装修家具家电全送，随时可以看房,2室,1厅,1卫,94.61,㎡,南北,高层(共6层),2012年建造,博惠苑,武清,汊沽港镇,津永线,"南北,满二年,",68,万,7188,元/㎡
天物轩宇嘉园 房龄新 高楼层视野无遮挡 交通便捷 近医院,2室,1厅,1卫,87.37,㎡,南,高层(共29层),2015年建造,天物轩宇嘉园,北辰,天穆,顺义道67号,"南,",110,万,12591,元/㎡
小三居， 新装修没怎么住过，视野好，采光好,3室,2厅,1卫,91,㎡,南北,高层(共27层),2014年建造,凤河孔雀城,武清,大王古庄镇,古旺路9号,"南北,满五年,",72,万,7913,元/㎡
必看好房 江湾广场 全阳两室 阳面直观湖 急售,2室,2厅,1卫,87.29,㎡,南北,高层(共31层),2010年建造,富力津门湖江湾广场,西青,新梅江南,江湾路102号,"南北,唯一住房,近地铁,绿化率高,",195,万,22340,元/㎡
出售翡翠湾景园两室一厅一卫简单装修32万可议，随时可以看房,2室,1厅,1卫,97,㎡,南北,中层(共6层),2012年建造,翡翠湾景园,武清,汊沽港镇,汉王路,"南北,",33,万,3403,元/㎡
六中十    H户型 业主挥泪卖 有钥匙 随时看,2室,1厅,1卫,96.61,㎡,南,高层(共6层),2000年建造,朝晖里(滨海),大港,古林街,凯旋街,"南,满五年,",78.5,万,8126,元/㎡
美逸园 装修好 有电梯 中间好楼层 交通便捷 大两居,2室,2厅,1卫,85.03,㎡,南,中层(共26层),2016年建造,美逸园,滨海新区,中新生态城,和韵路418号,"南,满五年,",107,万,12584,元/㎡
隆泰家园47万可议，老证可贷款,2室,1厅,1卫,99.87,㎡,南北,中层(共16层),2014年建造,隆泰家园东区,武清,上马台镇,云景道,"南北,有电梯,",47,万,4707,元/㎡
枫林湾！四十七万可议，装修，95平通透，出门是  ，繁华地段,2室,2厅,1卫,95,㎡,南北,高层(共6层),2012年建造,枫林湾,武清,河西务镇,王河支路,"南北,满五年,",45,万,4737,元/㎡
嘉泰翰林学府 停车方便 次新小区 有电梯 低容积 南北通透,2室,2厅,1卫,77,㎡,南北,低层(共8层),2021年建造,嘉泰翰林学府,津南,津南八里台,丰泽道,"南北,满二年,车位充足,",69,万,8962,元/㎡
新城家园 电梯房 大两房 商圈成熟 出行方便 朝向好,2室,2厅,1卫,85,㎡,西南,高层(共34层),2000年建造,新城家园,塘沽,新港街,"大连东道,近春风路","西南,满五年,近地铁,",89,万,10471,元/㎡
商业配套齐全 近地铁 装修好 医疗配套成熟 出行方便,1室,1厅,1卫,38,㎡,北,低层(共7层),1986年建造,天泉西里,河东,东新街,成林道,"北,热门小区,近地铁,新上小区,",55,万,14474,元/㎡
出行方便 精装好房 带电梯 满五   医疗配套成熟 临地铁,2室,2厅,1卫,86.32,㎡,南,中层(共26层),2012年建造,首创国际城,塘沽,工农村街,"泰达大街,近河北路","南,满五年,",88,万,10195,元/㎡
急售 急售 龙顺园 精装修 看房方便 小区环境优美,2室,1厅,1卫,75.49,㎡,南北,中层(共24层),2016年建造,龙顺园,西青,大寺,泽润路,"南北,满五年,",75,万,9936,元/㎡
英伦花园107平米50万,2室,1厅,1卫,94.92,㎡,南北,低层(共22层),2012年建造,英伦花园,武清,大王古庄镇,乾元道2号,"南北,满五年,",50,万,5268,元/㎡
欣雅苑 小区新 南北通透 有电梯 满五   近地铁,3室,2厅,2卫,125.9,㎡,南北,低层(共18层),2016年建造,欣雅苑,塘沽,北塘街,"嘉顺路,近欣发道","南北,满五年,",110,万,8738,元/㎡
瑞益园 南北通透 两室一厅一卫 采光好,2室,1厅,1卫,84.43,㎡,南北,中层(共17层),2007年建造,瑞益园,北辰,瑞景街,"龙门道,近辰旺路","南北,近地铁,",99,万,11726,元/㎡
世侨唐墅 有电梯 小区新 中间楼层 三居室 送车位 送地下室,3室,2厅,1卫,98.96,㎡,南北,中层(共27层),2015年建造,世侨唐墅,武清,大王古庄镇,古达路,"南北,满二年,",80,万,8085,元/㎡
荣翠园 精装可拎包入住 刚需两居 商品住宅 带电梯 满五,2室,1厅,1卫,84.15,㎡,南北,低层(共16层),2015年建造,荣翠园,北辰,青光,北辰西道,"南北,满五年,户型方正,",86,万,10220,元/㎡
汇颐花园 中间楼层 业主忍痛割爱 价格还能聊,2室,1厅,1卫,101.13,㎡,南北,中层(共6层),2007年建造,汇颐花园,西青,李七庄,"广秀路,近津涞公路","南北,近地铁,",185,万,18294,元/㎡
梅江 商业配套成熟 大两居 次新小区 有电梯 满二 朝南,2室,2厅,1卫,95.27,㎡,南,低层(共24层),2023年建造,龙湖天曜,河西,梅江,梅江道,"南,满二年,近地铁,次新房,",354,万,37158,元/㎡
咸水沽 满五 中间好楼层 次新房 大两居 商业配套齐全 朝南,2室,2厅,1卫,89,㎡,南,中层(共33层),2020年建造,世茂璀璨公园,津南,咸水沽,界河路,"南,满五年,次新房,",105,万,11798,元/㎡
豆张庄镇 小区新 电梯房 双卫 南向采光好 满二,3室,2厅,2卫,198.47,㎡,南,低层(共17层),2015年建造,春熙里,武清,豆张庄镇,新安路,"南,满二年,",247,万,12446,元/㎡
凤河孔雀城98平米精装修83万,3室,1厅,1卫,98.85,㎡,南北,低层(共23层),2014年建造,凤河孔雀城,武清,大王古庄镇,古旺路9号,"南北,满五年,",83,万,8397,元/㎡
南北通透 满二 产权清晰 次新小区 精装可拎包入住 大两居,2室,1厅,1卫,86.96,㎡,南北,低层(共9层),2022年建造,中建城澜和湾,滨海新区,滨海城区,"津同道,近金光路","南北,满二年,车位充足,",89,万,10235,元/㎡
唐望府 医疗配套成熟 满五 带电梯 集中供暖 朝南,2室,1厅,1卫,88,㎡,南,低层(共26层),2015年建造,唐望府,塘沽,新河街,津塘公路,"南,满五年,户型方正,",95,万,10796,元/㎡
津南新城合茂园 朝南 临地铁 满二 停车方便 出行方便,2室,2厅,1卫,89,㎡,南,高层(共34层),2021年建造,津南新城合茂园,津南,咸水沽,尚德路,"南,满二年,车位充足,",95,万,10675,元/㎡
中建壹方九里锦澜华庭 带电梯 刚需小三居 装修好 中间好楼层,3室,2厅,2卫,109,㎡,南北,中层(共7层),2021年建造,中建壹方九里锦澜华庭,武清,杨村街,新开路,"南北,满二年,车位充足,",185,万,16973,元/㎡
社会山南苑 小区新 南向采光好 刚需两居 满五,2室,1厅,1卫,93.7,㎡,南,中层(共16层),2018年建造,社会山南苑,西青,张家窝,"枣林大道,近祥和大道","南,满五年,",133,万,14195,元/㎡
中 楼层（万科物业）地铁麦当劳 房型方正 独立餐厅 明厨明卫,2室,2厅,1卫,96.75,㎡,南北,高层(共22层),2010年建造,香雪苑,津南,双港,景荷道,"南北,有电梯,近地铁,",128,万,13230,元/㎡
小区新 南北通透 交通便捷 小三房 精装可拎包入住 近地铁,3室,2厅,1卫,91.92,㎡,南北,低层(共32层),2016年建造,桃源观邸,塘沽,工农村街,"云山道,近靖海路","南北,房东直卖,满五年,绿化率高,",153,万,16645,元/㎡
盛世嘉园 带电梯 临地铁 满五   朝南 低密度社区,2室,1厅,1卫,91.83,㎡,南,高层(共24层),2007年建造,盛世嘉园,河东,常州道,"凤凰路,近凤山路","南,满五年,近地铁,",157.4,万,17141,元/㎡
海怡园 正南朝向 双卫生间 电梯房 满二 停车方便,4室,2厅,2卫,148,㎡,南,低层(共8层),2020年建造,海怡园,大港,古林街,港东一道,"南,满二年,车位充足,",175,万,11825,元/㎡
融创三室南北东 三面朝阳户型 看房有钥匙,3室,1厅,1卫,97.56,㎡,南,高层(共21层),2019年建造,融创融园汇莲美苑,东丽,万新街,津滨大道,"南,近地铁,次新房,",165,万,16913,元/㎡
豆张庄镇 电梯房 满二 高楼层采光充足 小区新 朝南 大两居,2室,2厅,1卫,87.49,㎡,南,高层(共34层),2018年建造,经纬城市绿洲学府华庭,武清,豆张庄镇,新安路,"南,满二年,",96,万,10973,元/㎡
近医院 大两房 满二 有电梯 南向采光好 高楼层采光充足,2室,2厅,1卫,84.39,㎡,南,高层(共14层),2012年建造,馨达园(武清),武清,杨村街,雍阳东道,"南,满二年,",82,万,9717,元/㎡
天辰世纪天和丽园 近医院 出行方便 满五 临地铁 房龄新,3室,2厅,1卫,94.25,㎡,南,低层(共27层),2018年建造,天辰世纪天和丽园,北辰,天穆,顺义道18号,"南,满五年,户型方正,",128,万,13581,元/㎡
生态城 南开 国风锦塘 墅区洋房 三室 价可谈 着急出售,3室,2厅,1卫,101,㎡,南北,高层(共12层),2019年建造,世茂国风锦唐,滨海新区,中新生态城,中天大道,"南北,满五年,车位充足,",188,万,18614,元/㎡
水木天成闻涛园新上H户型总价低婚房有车位,2室,1厅,1卫,85.76,㎡,南北,中层(共6层),2006年建造,水木天成闻涛园,红桥,咸阳北路街,团结环路,"南北,",172,万,20056,元/㎡
远洋新干线 近地铁 有电梯 南向采光好 满五 精装好房,2室,1厅,1卫,76.47,㎡,南,低层(共6层),2008年建造,远洋新干线,东丽,空港经济区,"流霞路,近东六道","南,满五年,",118,万,15431,元/㎡
颐安花园(西区) 大两居 购物方便 低密宜居 满五 交通便利,2室,2厅,1卫,95,㎡,南北,高层(共6层),2000年建造,颐安花园(西区),武清,杨村街,"泉旺路,近富民道","南北,满五年,",96,万,10106,元/㎡
大两房 临地铁 精装可拎包入住 南北通透 交通便利 电梯房,2室,2厅,1卫,95,㎡,南北,高层(共11层),2009年建造,新尚园,津南,双港,"微山南路,近景荔道","南北,满五年,近地铁,",125,万,13158,元/㎡
南北通透 停车方便 商品住宅 医疗配套成熟 小三房 有电梯,3室,2厅,1卫,98.04,㎡,南北,低层(共28层),2017年建造,融创御园,北辰,北仓,北辰道,"南北,满二年,车位充足,",182,万,18564,元/㎡
滨海红星天铂晗园100.0平134万3室2厅1卫,3室,2厅,1卫,100,㎡,南北,低层(共11层),2022年建造,滨海红星天铂晗园,滨海新区,中新生态城,川博道,"南北,次新房,",134,万,13400,元/㎡
天鹅湖一号近万达 满五 正南朝向 楼龄新,2室,2厅,1卫,89,㎡,南,低层(共26层),2015年建造,天鹅湖壹号,武清,杨村街,广源道,"南,满五年,采光较好,",75,万,8427,元/㎡
滨海城区 车位充足 南北通透 带电梯 次新小区 双卫生间,3室,2厅,2卫,100.71,㎡,南北,高层(共7层),2020年建造,景瑞塘沽湾陆号,滨海新区,滨海城区,国兴路,"南北,满二年,车位充足,",125,万,12412,元/㎡
香雪苑 大两房 满五 出行方便 正南朝向 带电梯 临地铁,2室,2厅,1卫,96.21,㎡,南,低层(共33层),2013年建造,香雪苑,津南,双港,景荷道,"南,满五年,近地铁,",135,万,14032,元/㎡
远洋心里 高楼层视野无遮挡 近医院 商圈成熟 商品房,3室,2厅,1卫,95,㎡,南北,高层(共30层),2015年建造,远洋心里,塘沽,新港街,大连东道,"南北,满五年,近地铁,",135,万,14211,元/㎡
金茂科学城 二期准现房 正常楼层 户型全明 看房方便,2室,2厅,1卫,83,㎡,南北,中层(共11层),2022年建造,上东金茂智慧科学城金悦雅苑,东丽,万新街,津滨大道,"南北,唯一住房,近地铁,绿化率高,",171,万,20603,元/㎡
栖仙温泉公寓中区 大两房 商业配套成熟 集中供暖 密度低,2室,2厅,1卫,98,㎡,南北,共5层,2002年建造,栖仙温泉公寓中区,武清,杨村街,"天津武清英华道,近泉旺路","南北,满五年,",99,万,10103,元/㎡
找我一g点 蝶桥公寓  环境好  3室精装修  交通便利,3室,1厅,1卫,95.62,㎡,南北,中层(共7层),2000年建造,蝶桥公寓,河东,大直沽,八纬北路40号,"南北,房东直卖,近地铁,",177,万,18511,元/㎡
